brand_id,price,link,title,brand_name
746063681,22499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/huawei-mate-xs-512-gb-blue-huawei-turkiye-garantili_pdp_746063681,Huawei Mate Xs 512 Gb Blue (Huawei Türkiye Garantili),Huawei
735990413,21310,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-max-512-gb-gri_pdp_735990413,iPhone 12 Pro Max 512 GB Gri,iPhone
738186147,20516,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-max-512-gb-gumus_pdp_738186147,Apple iPhone 12 Pro Max 512 GB Gümüş,Apple
739869171,20499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-pro-128-gb-kursun-gri-cep-telefonu-apple-turkiye-garantili_pdp_739869171,Apple iPhone 13 Pro 128 GB Kurşun Gri Cep Telefonu (Apple Türkiye Garantili),Apple
745738976,20499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-pro-128-gb-mavi-cep-telefonu-apple-turkiye-garantili_pdp_745738976,Apple iPhone 13 Pro 128 GB Mavi Cep Telefonu (Apple Türkiye Garantili),Apple
740074836,20299,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-pro-256-gb-mavi_pdp_740074836,iPhone 13 Pro 256 GB MAVİ,iPhone
680578084,20009,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-256gb-beyaz-cep-telefonu-apple-turkiye-garantili_pdp_680578084,Apple iPhone 12 256GB Beyaz Cep Telefonu - Apple Türkiye Garantili,Apple
665860019,19999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-z-fold2_pdp_665860019,Samsung Galaxy Z Fold2,Samsung
665860666,19999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-z-fold2_pdp_665860666,Samsung Galaxy Z Fold2,Samsung
746029086,19799,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-pro-128-gb-altin-cep-telefonu-apple-turkiye-garantili_pdp_746029086,Apple iPhone 13 Pro 128 GB Altın Cep Telefonu (Apple Türkiye Garantili),Apple
738170602,19799,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-pro-128-gb-gumus-cep-telefonu-apple-turkiye-garantili_pdp_738170602,Apple iPhone 13 Pro 128 GB Gümüş Cep Telefonu (Apple Türkiye Garantili),Apple
745859560,19243,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-pro-128-gb-gumus_pdp_745859560,Apple iPhone 13 Pro 128 GB Gümüş,Apple
734260997,19178,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-512-gb-mavi_pdp_734260997,iPhone 12 Pro 512 GB Mavi,iPhone
679684325,19178,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-512-gb-silver_pdp_679684325,iPhone 12 Pro 512 GB Silver,iPhone
735990097,19178,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-max-256-gb-mavi_pdp_735990097,iPhone 12 Pro Max 256 GB Mavi,iPhone
734261005,19178,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-max-256-gb-altin_pdp_734261005,iPhone 12 Pro Max 256 GB Altın,iPhone
737782299,18578,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-gb-altin-mgmw3tu-a_pdp_737782299,Apple iPhone 12 Pro 512 GB Altın - MGMW3TU/A,Apple
745970015,18499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-max-256gb-silver_pdp_745970015,APPLE İPHONE 12 PRO MAX 256GB SILVER,APPLE
745411874,18498,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-max-256-gb-mavi-cep-telefonu-apple-turkiye-garantili_pdp_745411874,Apple iPhone 12 Pro Max 256 GB Mavi Cep Telefonu (Apple Türkiye Garantili),Apple
729108317,18447,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-max-256gb-mavi-apple-turkiye-garantili_pdp_729108317,Apple iPhone 12 Pro Max 256GB Mavi (Apple Türkiye Garantili),Apple
744498425,18399,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-pro-128-gb-grafit-kvk-garantili_pdp_744498425,İPHONE 13 PRO 128 GB GRAFİT KVK GARANTİLİ,İPHONE
741203537,18373,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-512gb-altin-cep-telefonu-apple-turkiye-garantili_pdp_741203537,iPhone 12 Pro 512GB Altın Cep Telefonu (Apple Türkiye Garantili),iPhone
745970166,18299,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512gb-graphite_pdp_745970166,APPLE İPHONE 12 PRO 512GB GRAPHITE,APPLE
740181711,18199,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-mgmq3tu-a-256gb-gumus_pdp_740181711,APPLE IPHONE 12 MGMQ3TU/A 256GB GÜMÜŞ,APPLE
740186472,18199,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-mgmr3tu-a-256gb-altin_pdp_740186472,APPLE IPHONE 12 PRO MGMR3TU/A 256GB ALTIN,APPLE
670671560,18114,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-gb-pacific-blue-mgmx3tu-a-apple-tr-garantili_pdp_670671560,Apple iPhone 12 Pro 512 GB Pacific Blue MGMX3TU/A  (Apple TR Garantili),Apple
738165417,17999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-gb-altin-cep-telefonu-apple-turkiye-garantili_pdp_738165417,Apple iPhone 12 Pro 512 GB Altın Cep Telefonu (Apple Türkiye Garantili),Apple
744307598,17999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-max-128-gb-mavi-cep-telefonu-apple-turkiye-garantili_pdp_744307598,Apple iPhone 12 Pro Max 128 GB Mavi Cep Telefonu (Apple Türkiye Garantili),Apple
712326120,17874,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-gb-altin-apple-turkiye-garantili_pdp_712326120,Apple Iphone 12 Pro 512 GB Altın ( Apple Türkiye Garantili ),Apple
713695248,17874,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-gb-silver-apple-turkiye-garantili_pdp_713695248,Apple Iphone 12 Pro 512 GB Silver ( Apple Türkiye Garantili ),Apple
729643551,17874,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-graphite-apple-turkiye-garantili_pdp_729643551,Apple iPhone 12 Pro 512 Graphite ( Apple Türkiye Garantili),Apple
738233625,17863,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-gb-altin_pdp_738233625,Apple iPhone 12 Pro 512 GB Altın,Apple
741978827,17599,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mlqf3tu-a-512gb-kirmizi_pdp_741978827,APPLE IPHONE 13 MLQF3TU/A 512GB KIRMIZI,APPLE
744048863,17599,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mlqg3tu-a-512gb-mavi_pdp_744048863,APPLE IPHONE 13 MLQG3TU/A 512GB MAVİ,APPLE
734970414,17597,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-max-128-gb-gumus_pdp_734970414,Apple iPhone 12 Pro Max 128 GB Gümüş,Apple
707391068,17581,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-gb-gold-apple-turkiye-garantili_pdp_707391068,Apple iPhone 12 Pro 512 GB Gold (Apple Türkiye Garantili),Apple
651768762,17581,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-max-128gb-silver-apple-turkiye-garantili_pdp_651768762,Apple Iphone 12 Pro Max 128GB Silver (Apple Türkiye Garantili),Apple
745350634,17499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-max-256-gb_pdp_745350634,iPhone 12 Pro Max 256 GB,iPhone
742089925,17449,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-s21-ultra-5g-256-gb-siyah-cep-telefonu-samsung-turkiye-garantili_pdp_742089925,Samsung Galaxy S21 Ultra 5G 256 GB Siyah Cep Telefonu (Samsung Türkiye Garantili),Samsung
681138655,17422,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-gb-apple-turkiye-garantili_pdp_681138655,Apple iPhone 12 Pro 512 GB (Apple Türkiye Garantili),Apple
731749600,17298,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-max-64-gb-apple-turkiye-garantili_pdp_731749600,Apple iPhone 11 Pro Max 64 GB (Apple Türkiye Garantili,Apple
734260994,17047,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-256gb-gri_pdp_734260994,iPhone 12 Pro 256GB Gri,iPhone
735990004,17047,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-256gb-gumus_pdp_735990004,iPhone 12 Pro 256GB Gümüş,iPhone
734260991,17047,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-256gb-altin_pdp_734260991,iPhone 12 Pro 256GB Altın,iPhone
734260989,17047,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-256-gb-mavi_pdp_734260989,iPhone 12 Pro 256 GB Mavi,iPhone
737713316,16999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-256-gb-gumus-mgmq3tu-a_pdp_737713316,Apple iPhone 12 Pro 256 GB Gümüş - MGMQ3TU/A,Apple
746016459,16998,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-256-gb-altin-cep-telefonu-apple-turkiye-garantili_pdp_746016459,Apple iPhone 12 Pro 256 GB Altın Cep Telefonu (Apple Türkiye Garantili),Apple
681135529,16843,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-256-gb-apple-turkiye-garantili_pdp_681135529,Apple iPhone 12 Pro 256 GB (Apple Türkiye Garantili),Apple
737715681,16699,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-256-gb-altin-mgmr3tu-a_pdp_737715681,Apple iPhone 12 Pro 256 GB Altın - MGMR3TU/A,Apple
737671686,16583,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-256gb-silver_pdp_737671686,iPhone 12 Pro 256GB Silver,iPhone
737776682,16525,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-256-gb-altin_pdp_737776682,Apple iPhone 12 Pro 256 GB Altın,Apple
737778259,16525,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-256-gb-mgmq3tu-a_pdp_737778259,Apple iPhone 12 Pro 256 GB - MGMQ3TU/A,Apple
741080522,16525,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-256-gb-kursun-rengi-grafit-mgmp3tu-a_pdp_741080522,Apple iPhone 12 Pro 256 GB Kurşun Rengi (Grafit) - MGMP3TU/A,Apple
742031648,16499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-s21-ultra-5g-256gb-phantom-silver_pdp_742031648,Samsung Galaxy S21 Ultra 5G 256GB Phantom Silver,Samsung
745970065,16499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-256gb-graphite_pdp_745970065,APPLE İPHONE 12 PRO 256GB GRAPHİTE,APPLE
731747726,16499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-512-gb-apple-turkiye-garantili_pdp_731747726,Apple iPhone 11 Pro 512 GB (Apple Türkiye Garantili),Apple
745970083,16499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-256gb-pacific-blue_pdp_745970083,APPLE İPHONE 12 PRO 256GB PACİFİC BLUE,APPLE
744051851,16399,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mini-mlkc3tu-a-512gb-starlight_pdp_744051851,APPLE IPHONE 13 MINI MLKC3TU/A 512GB STARLIGHT,APPLE
744052879,16399,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mini-mlkd3tu-a-512gb-pembe_pdp_744052879,APPLE IPHONE 13 MINI MLKD3TU/A 512GB PEMBE,APPLE
744053331,16399,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mini-mlke3tu-a-512gb-kirmizi_pdp_744053331,APPLE IPHONE 13 MINI MLKE3TU/A 512GB KIRMIZI,APPLE
742372400,16249,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-max-256-gb-ithalatci-garantili_pdp_742372400,Apple iPhone 11 Pro Max (256 GB) İthalatçı Garantili,Apple
717304633,16039,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-512-gb-gumus-apple-turkiye-garantili_pdp_717304633,Apple iPhone 12 Pro 512 GB Gümüş ( Apple Türkiye Garantili ),Apple
679238253,16000,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-s21-ultra-5g-256gb-akilli-telefon-gumus_pdp_679238253,SAMSUNG Galaxy S21 Ultra 5G 256GB Akıllı Telefon Gümüş,SAMSUNG
744115857,15999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-max-512-gb-06-nisan-2022-apple-turkiye-garantili-ikinci-el-aksesuarsiz_pdp_744115857,Apple Iphone 11 Pro Max 512 GB 06 Nisan 2022 Apple Türkiye Garantili İkinci El Aksesuarsız,Apple
744115197,15999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-max-512-gb-12-kasim-2021-apple-turkiye-garantili-ikinci-el-aksesuarsiz_pdp_744115197,Apple Iphone 11 Pro Max 512 GB 12 Kasım 2021 Apple Türkiye Garantili İkinci El Aksesuarsız,Apple
734260987,15982,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-128gb-gumus_pdp_734260987,iPhone 12 Pro 128GB Gümüş,iPhone
734260980,15982,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-128gb-mavi_pdp_734260980,iPhone 12 Pro 128GB Mavi,iPhone
723798764,15800,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/oneplus-9-pro-5g-256-gb-akilli-telefon-puslu-gumus_pdp_723798764,ONEPLUS 9 Pro 5G 256 GB Akıllı Telefon Puslu Gümüş,ONEPLUS
737671683,15610,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-12-pro-128gb-silver_pdp_737671683,iPhone 12 Pro 128GB Silver,iPhone
679238251,15500,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-s21-ultra-5g-128gb-akilli-telefon-gumus_pdp_679238251,SAMSUNG Galaxy S21 Ultra 5G 128GB Akıllı Telefon Gümüş,SAMSUNG
679238250,15500,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-s21-ultra-5g-128gb-akilli-telefon-siyah_pdp_679238250,SAMSUNG Galaxy S21 Ultra 5G 128GB Akıllı Telefon Siyah,SAMSUNG
745970041,15499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-pro-128gb-graphite_pdp_745970041,APPLE İPHONE 12 PRO 128GB GRAPHITE,APPLE
744587319,15498,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-11-pro-64-gb-apple_pdp_744587319,iPhone 11 Pro 64 GB Apple,iPhone
740082374,15449,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-256-gb-siyah_pdp_740082374,iPhone 13 256 GB SİYAH,iPhone
740082410,15449,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-256-gb-mavi_pdp_740082410,iPhone 13 256 GB MAVİ,iPhone
740082463,15449,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-256-gb-pembe_pdp_740082463,iPhone 13 256 GB PEMBE,iPhone
737413905,15399,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-z-fold2-256-gb-bakir-cep-telefonu-teshir-urunu_pdp_737413905,Samsung Galaxy Z Fold2 256 GB Bakır CEP TELEFONU TEŞHİR ÜRÜNÜ !!!,Samsung
734968829,15347,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-64-gb-gumus_pdp_734968829,Apple iPhone 11 Pro 64 GB Gümüş,Apple
744073439,15299,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-256-gb-blue-mlqa3tu-a_pdp_744073439,iPhone 13 256 GB BLUE MLQA3TU/A,iPhone
746147600,15299,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-256-gb-siyah-cep-telefonu-apple-turkiye-garantili_pdp_746147600,Apple iPhone 13 256 GB Siyah Cep Telefonu (Apple Türkiye Garantili),Apple
744489899,15299,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-256-gb-pembe-cep-telefonu-apple-turkiye-garantili_pdp_744489899,Apple iPhone 13 256 GB Pembe Cep Telefonu (Apple Türkiye Garantili),Apple
741700024,15249,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mini-512-gb-beyaz-cep-telefonu-apple-turkiye-garantili_pdp_741700024,Apple iPhone 13 Mini 512 GB Beyaz Cep Telefonu (Apple Türkiye Garantili),Apple
744323850,15103,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-256-gb-mavi_pdp_744323850,Apple iPhone 13 256 GB Mavi,Apple
731214389,15081,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-max-256gb-cep-telefonu-teshir-urunu_pdp_731214389,APPLE İPHONE 11 PRO MAX 256GB CEP TELEFONU TEŞHİR ÜRÜNÜ!!!,APPLE
741165118,15039,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-s21-ultra-5g-128-gb-g998-phantom-silver-samsung-turkiye-garantili_pdp_741165118,Samsung Galaxy S21 Ultra 5G 128 GB G998 Phantom Sılver ( Samsung Türkiye Garantili),Samsung
687225168,15020,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-s21-ultra-5g-128gb-phantom-black_pdp_687225168,Samsung Galaxy S21 Ultra 5G 128GB Phantom Black,Samsung
742031620,15020,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-s21-ultra-5g-128gb-phantom-silver_pdp_742031620,Samsung Galaxy S21 Ultra 5G 128GB Phantom Silver,Samsung
737828799,15000,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-note-20-ultra-256-gb-samsung-turkiye-garantili_pdp_737828799,Samsung Galaxy Note 20 Ultra 256 GB (Samsung Türkiye Garantili),Samsung
744071652,14999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-mini-512-gb-starlight-mlkc3tu-a_pdp_744071652,iPhone 13 Mini 512 GB Starlight MLKC3TU/A,iPhone
746210662,14999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-256-gb-mavi_pdp_746210662,iPhone 13 256 GB Mavi,iPhone
737414128,14980,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-z-fold2-256-gb-siyah-cep-telefonu-teshir-urunu_pdp_737414128,Samsung Galaxy Z Fold2 256 GB Siyah Cep Telefonu TEŞHİR ÜRÜNÜ !!!,Samsung
746248449,14850,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-256-gb-mavi-apple-turkiye-garantili_pdp_746248449,Apple iPhone 13 256 GB Mavi Apple Türkiye Garantili,Apple
744031264,14699,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-128-gb-siyah-cep-telefonu-apple-turkiye-garantili_pdp_744031264,Apple iPhone 13 128 GB Siyah Cep Telefonu (Apple Türkiye Garantili),Apple
740132374,14599,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-256-gb-mavi-cep-telefonu-apple-turkiye-garantili_pdp_740132374,Apple iPhone 13 256 GB Mavi Cep Telefonu (Apple Türkiye Garantili),Apple
744047672,14551,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mlq93tu-a-256gb-kirmizi_pdp_744047672,APPLE IPHONE 13 MLQ93TU/A 256GB KIRMIZI,APPLE
744008190,14499,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-128-gb-mavi-cep-telefonu-apple-turkiye-garantili_pdp_744008190,Apple iPhone 13 128 GB Mavi Cep Telefonu (Apple Türkiye Garantili),Apple
744050803,14399,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mini-mlk83tu-a-256gb-kirmizi_pdp_744050803,APPLE IPHONE 13 MINI MLK83TU/A 256GB KIRMIZI,APPLE
741449286,14399,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-mgjh3tu-a-256gb-beyaz_pdp_741449286,APPLE IPHONE 12 MGJH3TU/A 256GB BEYAZ,APPLE
744049380,14399,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mini-mlk53tu-a-256gb-midnight_pdp_744049380,APPLE IPHONE 13 MINI MLK53TU/A 256GB MIDNIGHT,APPLE
740066064,14385,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-128-gb_pdp_740066064,iPhone 13 128 GB,iPhone
744066041,14299,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-128-gb-pembe-cep-telefonu-apple-turkiye-garantili_pdp_744066041,Apple iPhone 13 128 GB Pembe Cep Telefonu (Apple Türkiye Garantili),Apple
721421056,14299,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-64gb-cep-telefonu-aksesuarli_pdp_721421056,Apple iPhone 11 Pro 64Gb Cep Telefonu ( AKSESUARLI,Apple
744027579,14299,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-128-gb-kirmizi-cep-telefonu-apple-turkiye-garantili_pdp_744027579,Apple iPhone 13 128 GB Kırmızı Cep Telefonu (Apple Türkiye Garantili),Apple
741424513,13999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/iphone-13-128-gb-blue-mlpk3tu-a_pdp_741424513,iPhone 13 128 GB Blue MLPK3TU/A,iPhone
744114380,13999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-max-256-gb-08-ocak-2022-apple-turkiye-garantili-ikinci-el_pdp_744114380,Apple Iphone 11 Pro Max 256 GB 08 Ocak 2022 Apple Türkiye Garantili İkinci El,Apple
704079232,13999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-256-gb-apple-turkiye-garantili_pdp_704079232,Apple iPhone 12 256 GB (Apple Türkiye Garantili),Apple
744115730,13999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-11-pro-max-256-gb-21-nisan-2022-apple-turkiye-garantili-ikinci-el_pdp_744115730,Apple Iphone 11 Pro Max 256 GB 21 Nisan 2022 Apple Türkiye Garantili İkinci El,Apple
745743632,13999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-12-256-gb-siyah-mgjg3tu-a-apple-tr-garantili_pdp_745743632,Apple iPhone 12 256 GB Siyah MGJG3TU/A (Apple TR Garantili),Apple
744910565,13999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-mini-256gb-product-red-cep-telefonu-apple-turkiye-garantili_pdp_744910565,Apple iPhone 13 Mini 256GB PRODUCT(RED) Cep Telefonu (Apple Türkiye Garantili),Apple
733195275,13999,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/samsung-galaxy-s20-plus-5g-12-gb-ram-ithalatci-garantili_pdp_733195275,Samsung Galaxy S20+ Plus 5G 12 GB RAM ( İthalatçı Garantili ),Samsung
746248463,13949,https://www.gittigidiyor.com/cep-telefonu-ve-aksesuar/apple-iphone-13-128-gb-mavi-apple-turkiye-garantili_pdp_746248463,Apple iPhone 13 128 GB Mavi Apple Türkiye Garantili,Apple
